Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029]
Maldives,MDV,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60315,30197,30199.6,90596.1,90613.2,151019.8,60408.3,135409.2,136025,137713.8,140743.4,146984.8,148191.3,148859.8,671206.6,1606217.9,2165796,2627541.1,2622872.1,8736553.9,11185562.2,29116878.7,47906437.1,98614091.8,53643724.5,162527925.1,164157510,160636649,156962962.4,150609505.4,141312742.2,131573823.5,128354470.8
Maldives,MDV,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,397305.5,943862.8,394919.4,..,..,..,..,..,..,..,..,1372.5,12121.4,65121,245293.4,256156.7,212410.3,189181.8,181769.5,727472.9,1248278.7,1259152.2,1266075.5,693208.7,3655869,824796.4,816040.6,807284.8,807284.8,798529,789773.2,789773.2,781017.4
Mali,MLI,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,362000,362000,362000,580755.2,362000,374220,404000,724000,..,..,..,..,..,..,..,..,2790233.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2790233.2,..,725358,739044,725358,..,..,..,14710739.5,7931037.2,7643631.1,3117000,..,3637000,3332000,3659000,3283000,3413000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10000,10000,12000,14000,31000,131000,111000,99000,111000,127000,112000,284000,182000,151000,182000,212000,150000,181000,336000,..,..,..,..,7315,3642,3948.2,3756.1,3203.8,3076.8,3075.3,2410.2,2239.2,2316.6,..,2856.4,2765.1,2689.5,2829.2,2923.3,1333.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,270766.7,..,..,..,..,..,..,3875212.7,..,..,..,..,..,..,..,..,..,..,781116,..,..,..,7770513.7,1822717.5,4043467.9,9782089.1,13011879.2,15870879,13844693.5,28473992.9,18954907.4,34924827.5,42066469.3,44249904.8,62922468.3,82411643.7,82438475,88515809,94463945.6,94119702.4,89969973,81721129
Mali,MLI,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50580,67584,95532.4,113223,124977.3,116252,111017.3,..,126448,595408.6,1038683.4,1230073.9,1370655.5,1299520.1,1388936.3,3273443.1,3211456.6,2824890.8,2700338.3,2436715,3061198.3,5054503.3,3749936.3,3485029.6,4782000.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,252000,164000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,374000,877000,2331000,2240000,8237000,444000,920000,102000,35000,35000,95000,1160000,1268000,1056000,1808000,1208000,101000,73000,149000,341000,441000,419000,386000,417000,31000,51000,10000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,541182.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3196582.9,2527168.9,1281381.6,1281520.1,1294340.3,0,0,..,33668,3341123.2,3802335.7,4594382,5386926.3,17384223.3,10419146.4,25800848.6,25518714.6,32606925.5,30999322.9,15322148.1,407316.8,114320886,112928083.1,87547824.8,70519123.7,69518528.4,66580162.7,57057166.2,55459120
Mauritania,MRT,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,270000,370000,1015000,1322000,1248000,1162000,1181000,274000,..,..,4545.5,100700,181094.5,248685,266112,585136,..,124977.3,..,2192592.3,2298650.9,2378803,2931936.4,3694185.2,3765095.8,4157961.9,3070840.4,2708809.7,3027715.4,2960851.7,889470,2556533.4,2047877.4,1831170,2627250.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,80000,300000,536000,868000,1227000,1181000,1522000,1538000,8000000,15071000,2774000,2543000,2337000,3428000,3370000,3325000,12507000,12191000,45126000,8574000,127236000,739000,468000,264000,220000,249000,314000,307000,254000,221000,216328,212933,209651,206559,203000,200000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,411446.5,413270.8,21786283.9,415028.2,415063.6,521350.2,1191864.6,2673775.2,2837983.6,2904593.5,2853162.8,2749497.8,4815443,4763524,5240789.4,3595018.6,7924970.7,10475412.5,10985824.1,19351124.2,29341599.4,43126766.1,46454405.4,50802698.7,48559164.1,47312415.8,47644151.3,60496241,60170819.7,13799518.3,20024250.8,20495829.5,10217533.8,10103533.8,9362629.7
Mauritius,MUS,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,378000,2054622.2,152580.8,263666.2,304999,387247,568344.6,1474655.9,11819332.2,3024747.6,6130433.7,9220745.4,10018669.3,35948800.3,12360629.1,3808670.9,3614497.4,3602404.9,4899246.7,12702371.2,5401528.5,5466022.4,5933444.6,5990000.4,4989848.6,4788398.9,3825057.5,3301223.1,3057033.3,3361109.1,3200943.4,3188644.5,3284456.5,2716628.6,9581841.3,15928990.5,15902723.1,13722528.7,36519969,22858730.9,22858730.9,22858730.9,22841219.3
Mexico,MEX,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,322000,856000,19000,..,..,895000,4871000,2299000,3549000,3581000,3660000,2686000,500000,251000,1882000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,340860000,331757000,247854000,399730000,398972000,591152000,954265500.9,1520542939,2607104951,2974145490,1943277000,1536746000,858254000,2022851000,1976017758,1904054000,3058060121,2734568511,2647464039,2624996957,1615258033,1208372548,2327199289,1089358881,1191147830,1573235296,8948287693,6333685016,3128819525,4969062835,3842709239,2343070990,1598265863,1004433570,1965309326,1762048531,3376134182,1130988693,876383877.4,1044286599,1373367000,2994181000,3647933000,4749418000,1785706000,3708553000,10173050000,8130337000,5078266000,1179643000,1281903000,1007125000,1079546868,1898871868,4164750868,240799868.4,91592868.4,90848868.4,90103868.4,77693201.8
Mexico,MEX,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2466000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8545000,9376000,11037000,13146095.5,30879576,38834780.8,60040531,63182032,101068818.5,468280327,271581955.3,547036668.5,319884992,562109971.5,482057800,475338968,583666907.3,663271652.7,714160034.2,685976487.8,429491905.8,389747263,871515631.5,1441217313,1436306158,2962994850,1911318077,1366643633,1401366032,1233358679,1309970429,1008638801,681133698.6,534495369.7,642794584.4,402756096.3,318796228.8,371615896.8,100954350.5,345460841.5,278124859.9,292014646.6,354650804.2,317447425.4,285201875.6,353837361.9,704301338.2,226770986.8,343417200.9,341295974.7,112270830,75661687.9,167588945.1,199966216.5,120111018.2,75586018.2,67398129.3,59403240.4,45683932.7,32207625
Moldova,MDA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9870000,41285000,26269000,9430000,38982000,5736000,9862000,6506000,3280000,53378000,6346000,16202000,10815000,11470000,18994000,16978000,16058000,15283000,16790000,15771000,2723000,3610000,4809000,6212000,8033000,9740000,11083000,15153000,..,..,..,..,..,..,..
Moldova,MDA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,790000,192000,1834000,1480000,1692000,2190000,3181000,3911000,676000,1667000,634000,3055000,1995000,1987000,4332000,4224000,4144000,8054866.4,13072224.9,4963239.5,3830000,3752000,3671000,5063000,4938000,4815000,4690000,9537600,548600,533600,518600,503600,..,..,..
Moldova,MDA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247649.8,..,69936.4,..,..,..,..,..,..,..,..,..,..,..,5900000,7029000,9884000,6380000,5584000,4879000,2301000,478000,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1518873.9,1619029.4,1465064.1,1105010.2,3782450.3,3898300,3351984.1,3163710,1684962.5,508658.3,927265,3139281.6,1640513.9,1901160.4,3937733.3,3584223.5,3865932,3597425.4,3210412.3,520250,437899.4,598553.7,731134.7,987392.8,1247726.5,1648712.6,1960129.3,2504159,2573778.3,2608801.5,2643824.7,2643824.7,2643824.7,2643824.7,2643824.7
Mongolia,MNG,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5755000,8832000,15208000,16409000,35565000,7025000,5505000,17462000,24988000,28256000,257684000,..,1170000,..,..,..,18068000,4000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44900000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1788000,2003000,1796000,1796000,..,..,..,..,..,..,..,..,..,5700000,2700000,2702000,2704000,2400000,309000,4163000,8777000,10587000,7652000,16790647.8,7783000,0,18620093.6,33875052.2,59551000,106537208.8,111234093.4,1987807670,101348060.5,101675291.3,112186767.5,110634767.5,109084767.5
Mongolia,MNG,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18848707.7,13075440.2,23943242,14311642.7,11710366.4,12813102.6,9461649.6,2685452.1,4835748.3,5592130.8,6623019.2,8174228.3,9729246.8,12672621.7,13133377.7,14994126.5,19205599.3,21347222.7,22566910.4,27551208.8,28265485.3,21570277.7,19892470.5,18672689.7,24273654.1,30137692.7,49797720.9,34059650.6,41119692.2,12121230.3,42267945.3,51796204.4,68540839.7,73564245.2,71835599.8,69937979.1,68162939.5,67873998.1
Montenegro,MNE,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100000,170000,130000,178000,266000,272224.5,281928.3,291129,264000,242000,262000,283000,307000,335000,364000,396000,850000,842000,834000,828000,820000,812000,804000,797000
Montenegro,MNE,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,907000,1004000,975000,1549000,1969774.7,1982195.6,2004898.6,2022934,1822000,1651000,1727000,3568730.5,19598564.1,18247678.3,19528608.9,18298961.6,37228033.3,2514594.9,1242194.9,23794.9,23794.9,21794.9,21794.9,21794.9
Montenegro,MNE,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110000,816884,1560372.8,2554000,8039000,12790000,12828000,17257000,21600000,21397000,54515000,131744309.6,130250309.6,128092309.6,125787309.6,123482309.6,119669218.7,115880127.8,113666127.8
Montenegro,MNE,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500,383503.2,12000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1257429,5267872.7,645016.6,1134293.7,753334.6,960120.2,1664412.5,1065460.6,987395,889435,1076090,1218400,785040,193560,23322.5,51580,99780,93077.5,129065,249561.5,774935.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1455181.2,3352145.3,4156516.8,650959,726901,1152173.9,331879.8,1316635,2298281,7130595,10197502.9,9829466.1,10320612.7,13780263.9,9229046.9,7423454.1,8122789.6,8659675.9,9492558.7,8759302.8,7251475.6,8243826.8,7364448.4,5593556.3,2244709.7,1016378.6,371851.7,342308.2,329570,303419.7,98166.5,..,..,..,..,..,..,..,..,..
Morocco,MAR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9655000,28618000,37679000,40067000,35190000,28992000,27634000,31338000,29635000,39660000,41718000,46946000,94650000,194644000,73785000,207337000,201974000,168895000,131618000,224901000,237801757.7,195503001.3,213456101.7,307420024.5,603409118.4,484275901.2,262580110.4,246682383.7,246796801.6,210521401.8,171669709.9,157389605.8,136060495.3,112388229.5,87669229,78762349.2,60766153,60283645.5,45325762,53772429,293537990,33677900,32069000,26969000,24183000,23207000,21008000,17674000,15166000,14914000,12603485,10745000,8132980.5,5862980.5,4623480.5,3080623.3,2150766.2,1432311.7,731857.1,..
Morocco,MAR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9000,92000,89000,85000,133000,167000,90000,88000,84000,1809000,1767000,4600000,2024000,4237000,6739000,6502000,6502000,6503000,..,..,..,0,63968.1,94276.1,1571180.1,3901966,11571642,27031192.4,87515571.1,85513249.2,84353786.5,81846758.9,80237315.6,93737286.4,91542512.8,82354126.3,30480856.1,30044156.8,35433542.4,35270614.6,34789486.8,28501025.6,28098897.8,27698926.9,26943989.4,26201726.3
Morocco,MAR,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,23000,45000,43000,41000,39000,37000,35000,405516.5,6395076,6983350.3,10627379,21231588,26658795,18132930,18420864,28641807.9,16565934.4,21839786.6,17735695.9,6584715.5,17585795.6,28737485.4,91992545.9,95455779.1,115226889.6,100413630.7,249969754.2,66713463.5,121735518,45535928.4,104458823.4,487954332.4,716878096.6,73542746.8,159393217,52051868.6,79960175.2,59605256.1,63271242.3,79092626.3,145449248.1,138193780.8,80280819.7,73184994.1,72972210.5,89626508.3,99594812.5,107136644.8,108322846.4,106803595.7,99921009,98578214.1,104255308.4,106498736,99641693.2,86913886.1,84588092.3,77632537.3,74768139.7
Mozambique,MOZ,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21039000,52958000,1573000,331000,22000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2208000,2437000,2643000,2598000,2611000,517000,214000,..,..,..,..,..,27540000,24034000,23540000,23045000,22857000,22363322.1,20945807.1,21066042.1,13375277.1,21475583.4,20979583.4,20485583.4,19990583.4,19495583.4,19001583.4,18506583.4,18011583.4
Mozambique,MOZ,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244000,3013000,2947000,3071000,3690000,3993000,4545000,13024000,3359000,2240000,1179000,779000,1135000,988000,334000,222000,222000,..,274000,274000,274000,372000,274000,781000,274000,274000,2420926.6,1272000,1242000,1211000,1181000,1150000,1120000,1090000,1570000,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148004.5,..,..,763014.5,770704.5,6195265.6,10083767.5,19391964,30419810.7,50084384.3,66140658.7,53179869.5,108620889,164149775.8,115120653.2,180971735.8,246845177.2,256927469.1,244427812.7,231689363.4,213247270.2,201768463.6,121415111.4,109343463.7
Mozambique,MOZ,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3298944,3534698.9,3361306.7,3616531.2,2724656.2,..,163658,450471,360853.8,11229539.2,8118487.9,2032985.9,1705102.7,544831.5,623095,1865615.1,..,..,..,..,..,..,..,..,..,22265198.7,7628846,399.9,1057.5,..,8262.3,9208.5,8666621.1,933040.8,956949.4,..,19073.6,3181341.6,7366673,13296871.2,21045822.9,20120156.2,20120156.2,20120156.2,20120156.2
Myanmar,MMR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1033504,802725.1,156649.2,1641819.2,827437.4,1658985.5,1205589.1,853453.9,921904.2,1601093.3,..,405646.2,361094.9,100320,90835,86220,103660,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2279000,3516000,4380000,7960000,5076000,4775000,4459000,3047000,2173000,2084000,1316000,6515000,5701000,6416000,6108000,5719000,2251000,2270000,1143000,2325000,..,5936000,131000,4857000,2460000,2442000,2368000,2299000,1310000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,6090977.2,4950329.2,3344015.3,3017896.5,2498486.6,570345.3,2364000,1922000,917000,..,3559000,5862139.7,..,..,4081000,13445000,27573000,11385000,24930000,17536000,19492000,..,..,671252.8,671136.6,671266.7,677987.8,5433751,12561866.8,21028566.7,32065273.8,56226111.3,100386570.2,140721365.1,182327432,270287805.9,212636657.4,382802452.7,466025935.4,534053868.2,477247252,321202864.9,426283292.2,623950014.1,581929076.1,471603480.2,402401147.1,380052812.8,338811348.8,309730089.2,293070775.4
